"","ABI","Curso","Turno","Materia","Conceito","CPFEncrypted","Posmateria","StatusFinal","TempoPermanencia"
"198","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","DEMOGRAFIA","MS","355",5,"FORMATURA",11
"199","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MM","355",1,"FORMATURA",11
"200","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","MS","355",2,"FORMATURA",11
"201","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","MM","355",2,"FORMATURA",11
"202","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","Inconcluído","661",5,"NÃO FORMATURA",6
"203","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","Inconcluído","661",6,"NÃO FORMATURA",6
"204","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","Inconcluído","661",3,"NÃO FORMATURA",6
"205","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","Inconcluído","661",4,"NÃO FORMATURA",6
"206","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","Inconcluído","661",1,"NÃO FORMATURA",6
"207","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","Inconcluído","661",5,"NÃO FORMATURA",6
"208","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","Inconcluído","661",4,"NÃO FORMATURA",6
"209","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","Inconcluído","661",5,"NÃO FORMATURA",6
"210","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MM","661",3,"NÃO FORMATURA",6
"211","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","Inconcluído","661",6,"NÃO FORMATURA",6
"212","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MS","661",2,"NÃO FORMATURA",6
"213","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","MM","661",2,"NÃO FORMATURA",6
"214","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","Inconcluído","661",1,"NÃO FORMATURA",6
"215","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","Inconcluído","589",1,"NÃO FORMATURA",2
"216","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","Inconcluído","589",1,"NÃO FORMATURA",2
"217","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","Inconcluído","223",3,"NÃO FORMATURA",6
"218","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","Inconcluído","223",1,"NÃO FORMATURA",6
"219","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","Inconcluído","223",6,"NÃO FORMATURA",6
"220","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","Inconcluído","223",1,"NÃO FORMATURA",6
"221","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MM","223",1,"NÃO FORMATURA",6
"222","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","MM","223",2,"NÃO FORMATURA",6
"223","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","Inconcluído","792",1,"NÃO FORMATURA",2
"224","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","Inconcluído","792",1,"NÃO FORMATURA",2
"225","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","MM","792",2,"NÃO FORMATURA",2
"226","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MM","792",2,"NÃO FORMATURA",2
"227","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","Inconcluído","339",1,"NÃO FORMATURA",3
"228","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","Inconcluído","339",2,"NÃO FORMATURA",3
"229","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","Inconcluído","339",2,"NÃO FORMATURA",3
"230","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","DEMOGRAFIA","MM","196",7,"FORMATURA",15
"231","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","MM","196",2,"FORMATURA",15
"232","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","MM","196",9,"FORMATURA",15
"233","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","MM","196",13,"FORMATURA",15
"234","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CONTROLE ESTATISTICO DE QUALIDADE","MM","196",13,"FORMATURA",15
"235","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MM","196",1,"FORMATURA",15
"236","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MM","196",1,"FORMATURA",15
"237","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","Inconcluído","196",12,"FORMATURA",15
"238","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","Inconcluído","196",3,"FORMATURA",15
"239","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","MM","196",10,"FORMATURA",15
"240","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","Inconcluído","196",6,"FORMATURA",15
"241","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","APLICACOES DA ESTATISTICA 1","Inconcluído","196",13,"FORMATURA",15
"242","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 2","Inconcluído","196",12,"FORMATURA",15
"243","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","MM","196",2,"FORMATURA",15
"244","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 1","MM","196",10,"FORMATURA",15
"245","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","Inconcluído","196",8,"FORMATURA",15
"246","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","Inconcluído","196",10,"FORMATURA",15
"247","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","PLANEJAMENTO E PESQUISA 1","MM","196",12,"FORMATURA",15
"248","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","MM","196",7,"FORMATURA",15
"249","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","Inconcluído","196",7,"FORMATURA",15
"250","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTAGIO SUPERVISIONADO EM ESTATISTICA 2","SS","196",14,"FORMATURA",15
"251","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","Inconcluído","196",8,"FORMATURA",15
"252","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","Inconcluído","196",8,"FORMATURA",15
"253","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","METODOS ESTATISTICOS 1","MS","196",6,"FORMATURA",15
"254","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","APLICACOES DA ESTATISTICA 1","MM","196",14,"FORMATURA",15
"255","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTAGIO SUPERVISIONADO EM ESTATISTICA 1","SS","196",13,"FORMATURA",15
"256","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INFERENCIA ESTATISTICA","MM","196",11,"FORMATURA",15
"257","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","Inconcluído","196",2,"FORMATURA",15
"258","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","METODOS ESTATISTICOS 1","Inconcluído","196",3,"FORMATURA",15
"259","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 2","MM","196",14,"FORMATURA",15
"260","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","Inconcluído","196",8,"FORMATURA",15
"261","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","Inconcluído","196",9,"FORMATURA",15
"262","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","TECNICAS DE AMOSTRAGEM","MM","196",12,"FORMATURA",15
"263","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","MM","196",10,"FORMATURA",15
"264","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ANALISE MULTIVARIADA 1","MS","196",12,"FORMATURA",15
"265","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","APLICACOES DA ESTATISTICA 1","MM","2",11,"FORMATURA",12
"266","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","Inconcluído","2",5,"FORMATURA",12
"267","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","Inconcluído","2",5,"FORMATURA",12
"268","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","Inconcluído","2",6,"FORMATURA",12
"269","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTAGIO SUPERVISIONADO EM ESTATISTICA 1","SS","2",11,"FORMATURA",12
"270","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","PLANEJAMENTO E PESQUISA 1","MS","2",10,"FORMATURA",12
"271","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ANALISE MULTIVARIADA 1","SS","2",10,"FORMATURA",12
"272","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 1","MM","2",7,"FORMATURA",12
"273","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 2","MM","2",8,"FORMATURA",12
"274","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","MS","2",2,"FORMATURA",12
"275","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","DEMOGRAFIA","MM","2",7,"FORMATURA",12
"276","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","MM","2",6,"FORMATURA",12
"277","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","METODOS ESTATISTICOS 1","MS","2",5,"FORMATURA",12
"278","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","MS","2",6,"FORMATURA",12
"279","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INFERENCIA ESTATISTICA","Inconcluído","2",8,"FORMATURA",12
"280","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INFERENCIA ESTATISTICA","MM","2",9,"FORMATURA",12
"281","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","Inconcluído","2",4,"FORMATURA",12
"282","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","Inconcluído","2",11,"FORMATURA",12
"283","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","MM","2",4,"FORMATURA",12
"284","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CONTROLE ESTATISTICO DE QUALIDADE","MS","2",10,"FORMATURA",12
"285","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MM","2",2,"FORMATURA",12
"286","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","Inconcluído","2",8,"FORMATURA",12
"287","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","Inconcluído","2",1,"FORMATURA",12
"288","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTAGIO SUPERVISIONADO EM ESTATISTICA 2","SS","2",12,"FORMATURA",12
"289","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","MS","2",2,"FORMATURA",12
"290","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","MM","2",3,"FORMATURA",12
"291","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MS","2",1,"FORMATURA",12
"292","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","Inconcluído","2",7,"FORMATURA",12
"293","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","TECNICAS DE AMOSTRAGEM","MS","2",10,"FORMATURA",12
"294","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","MS","2",12,"FORMATURA",12
"295","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","Inconcluído","436",6,"NÃO FORMATURA",8
"296","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","Inconcluído","436",3,"NÃO FORMATURA",8
"297","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MS","436",1,"NÃO FORMATURA",8
"298","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","Inconcluído","436",8,"NÃO FORMATURA",8
"299","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","MM","436",3,"NÃO FORMATURA",8
"300","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","MM","436",3,"NÃO FORMATURA",8
"301","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","Inconcluído","436",6,"NÃO FORMATURA",8
"302","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","Inconcluído","436",8,"NÃO FORMATURA",8
"303","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MM","436",1,"NÃO FORMATURA",8
"304","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","Inconcluído","436",8,"NÃO FORMATURA",8
"305","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","Inconcluído","436",5,"NÃO FORMATURA",8
"306","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","Inconcluído","436",5,"NÃO FORMATURA",8
"307","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","Inconcluído","436",6,"NÃO FORMATURA",8
"308","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MM","503",3,"NÃO FORMATURA",5
"309","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","MS","503",2,"NÃO FORMATURA",5
"310","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MM","503",1,"NÃO FORMATURA",5
"311","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","Inconcluído","503",2,"NÃO FORMATURA",5
"312","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","Inconcluído","503",1,"NÃO FORMATURA",5
"313","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","SS","503",3,"NÃO FORMATURA",5
"314","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MM","196",1,"NÃO FORMATURA",3
"315","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","Inconcluído","196",2,"NÃO FORMATURA",3
"316","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","Inconcluído","196",2,"NÃO FORMATURA",3
"317","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","Inconcluído","196",2,"NÃO FORMATURA",3
"318","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","Inconcluído","196",2,"NÃO FORMATURA",3
"319","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MM","196",1,"NÃO FORMATURA",3
"320","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","Inconcluído","651",1,"NÃO FORMATURA",1
"321","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","Inconcluído","651",1,"NÃO FORMATURA",1
"322","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MS","223",1,"FORMATURA",8
"323","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","SS","223",2,"FORMATURA",8
"324","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTAGIO SUPERVISIONADO EM ESTATISTICA 2","SS","223",8,"FORMATURA",8
"325","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","APLICACOES DA ESTATISTICA 1","MS","223",7,"FORMATURA",8
"326","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","MS","223",3,"FORMATURA",8
"327","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","MM","223",2,"FORMATURA",8
"328","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","MS","223",2,"FORMATURA",8
"329","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INFERENCIA ESTATISTICA","SS","223",5,"FORMATURA",8
"330","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ANALISE MULTIVARIADA 1","MS","223",6,"FORMATURA",8
"331","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","PLANEJAMENTO E PESQUISA 1","MM","223",6,"FORMATURA",8
"332","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 1","MS","223",4,"FORMATURA",8
"333","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","MM","223",2,"FORMATURA",8
"334","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","MS","223",3,"FORMATURA",8
"335","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","MS","223",3,"FORMATURA",8
"336","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTAGIO SUPERVISIONADO EM ESTATISTICA 1","SS","223",7,"FORMATURA",8
"337","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","METODOS ESTATISTICOS 1","SS","223",3,"FORMATURA",8
"338","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CONTROLE ESTATISTICO DE QUALIDADE","SS","223",7,"FORMATURA",8
"339","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","DEMOGRAFIA","MS","223",4,"FORMATURA",8
"340","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","SS","223",1,"FORMATURA",8
"341","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","TECNICAS DE AMOSTRAGEM","MS","223",6,"FORMATURA",8
"342","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 2","MS","223",5,"FORMATURA",8
"343","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","MS","501",3,"NÃO FORMATURA",7
"344","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MM","501",2,"NÃO FORMATURA",7
"345","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","Inconcluído","501",4,"NÃO FORMATURA",7
"346","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","Inconcluído","501",4,"NÃO FORMATURA",7
"347","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MM","501",1,"NÃO FORMATURA",7
"348","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","Inconcluído","501",2,"NÃO FORMATURA",7
"349","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","Inconcluído","501",6,"NÃO FORMATURA",7
"350","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","Inconcluído","501",1,"NÃO FORMATURA",7
"351","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","Inconcluído","501",3,"NÃO FORMATURA",7
"352","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","Inconcluído","501",6,"NÃO FORMATURA",7
"353","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","Inconcluído","501",3,"NÃO FORMATURA",7
"354","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","MM","501",2,"NÃO FORMATURA",7
"355","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 1","Inconcluído","503",5,"FORMATURA",12
"356","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 2","SS","503",2,"FORMATURA",12
"357","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INFERENCIA ESTATISTICA","MM","503",9,"FORMATURA",12
"358","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","PLANEJAMENTO E PESQUISA 1","MM","503",10,"FORMATURA",12
"359","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INFERENCIA ESTATISTICA","Inconcluído","503",7,"FORMATURA",12
"360","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","METODOS ESTATISTICOS 1","MM","503",3,"FORMATURA",12
"361","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A ALGEBRA LINEAR","MM","503",-3,"FORMATURA",12
"362","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","Inconcluído","503",3,"FORMATURA",12
"363","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","Inconcluído","503",3,"FORMATURA",12
"364","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INFERENCIA ESTATISTICA","Inconcluído","503",8,"FORMATURA",12
"365","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 1","MM","503",6,"FORMATURA",12
"366","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO NUMERICO","MS","503",4,"FORMATURA",12
"367","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","APLICACOES DA ESTATISTICA 1","MS","503",11,"FORMATURA",12
"368","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTAGIO SUPERVISIONADO EM ESTATISTICA 2","SS","503",12,"FORMATURA",12
"369","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","MS","503",1,"FORMATURA",12
"370","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ANALISE MULTIVARIADA 1","MM","503",10,"FORMATURA",12
"371","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","Inconcluído","503",7,"FORMATURA",12
"372","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MM","503",-3,"FORMATURA",12
"373","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","MM","503",8,"FORMATURA",12
"374","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","DEMOGRAFIA","MM","503",5,"FORMATURA",12
"375","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 2","MM","503",8,"FORMATURA",12
"376","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","EQUACOES DIFERENCIAIS 1","Inconcluído","503",4,"FORMATURA",12
"377","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","TECNICAS DE AMOSTRAGEM","MS","503",10,"FORMATURA",12
"378","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","CC","503",-3,"FORMATURA",12
"379","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 2","MM","503",2,"FORMATURA",12
"380","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 3","MM","503",4,"FORMATURA",12
"381","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CONTROLE ESTATISTICO DE QUALIDADE","MS","503",10,"FORMATURA",12
"382","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTAGIO SUPERVISIONADO EM ESTATISTICA 1","SS","503",11,"FORMATURA",12
"383","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 2","Inconcluído","296",10,"FORMATURA",14
"384","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INFERENCIA ESTATISTICA","Inconcluído","296",9,"FORMATURA",14
"385","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","APLICACOES DA ESTATISTICA 1","Inconcluído","296",12,"FORMATURA",14
"386","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","ESTATISTICA EXPLORATORIA 1","MM","296",1,"FORMATURA",14
"387","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","Inconcluído","296",3,"FORMATURA",14
"388","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","INTRODUCAO A PROBABILIDADE","MM","296",4,"FORMATURA",14
"389","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 2","MM","296",14,"FORMATURA",14
"390","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO 1","MM","296",1,"FORMATURA",14
"391","ESTATISTICA","BACHARELADO EM ESTATISTICA","Diurno","CALCULO DE PROBABILIDADE 2","Inconcluído","296",12,"FORMATURA",14
